     39.500,   168.
     39.600,   154.
     39.700,   156.
     39.800,   150.
     39.900,   139.
     40.000,   155.
     40.100,   169.
     40.200,   153.
     40.300,   168.
     40.400,   172.
     40.500,   179.
     40.600,   166.
     40.700,   162.
     40.800,   181.
     40.900,   167.
     41.000,   186.
     41.100,   153.
     41.200,   194.
     41.300,   184.
     41.400,   151.
     41.500,   187.
     41.600,   177.
     41.700,   169.
     41.800,   196.
     41.900,   234.
     42.000,   294.
     42.100,   390.
     42.200,   564.
     42.300,   993.
     42.400,  1318.
     42.500,  1320.
     42.600,  1167.
     42.700,   986.
     42.800,   857.
     42.900,   832.
     43.000,   865.
     43.100,   848.
     43.200,   906.
     43.300,   939.
     43.400,   967.
     43.500,  1006.
     43.600,  1063.
     43.700,  1129.
     43.800,  1254.
     43.900,  1217.
     44.000,  1350.
     44.100,  1407.
     44.200,  1463.
     44.300,  1431.
     44.400,  1435.
     44.500,  1386.
     44.600,  1372.
     44.700,  1365.
     44.800,  1273.
     44.900,  1192.
     45.000,  1143.
     45.100,   991.
     45.200,   892.
     45.300,   903.
     45.400,   815.
     45.500,   710.
     45.600,   678.
     45.700,   616.
     45.800,   592.
     45.900,   555.
     46.000,   517.
     46.100,   515.
     46.200,   436.
     46.300,   433.
     46.400,   448.
     46.500,   406.
     46.600,   404.
     46.700,   400.
     46.800,   415.
     46.900,   356.
     47.000,   331.
     47.100,   336.
     47.200,   315.
     47.300,   269.
     47.400,   283.
     47.500,   330.
     47.600,   315.
     47.700,   278.
     47.800,   303.
     47.900,   292.
     48.000,   313.
     48.100,   293.
     48.200,   303.
     48.300,   259.
     48.400,   311.
     48.500,   279.
     48.600,   310.
     48.700,   280.
     48.800,   289.
     48.900,   295.
     49.000,   282.
     49.100,   281.
     49.200,   259.
     49.300,   271.
     49.400,   265.
     49.500,   303.
     49.600,   286.
     49.700,   287.
     49.800,   299.
     49.900,   271.
     50.000,   265.
     50.100,   263.
     50.200,   283.
     50.300,   276.
     50.400,   293.
     50.500,   284.
     50.600,   261.
     50.700,   288.
     50.800,   271.
     50.900,   274.
     51.000,   277.
     51.100,   290.
     51.200,   269.
     51.300,   287.
     51.400,   257.
     51.500,   267.
     51.600,   305.
     51.700,   259.
     51.800,   275.
     51.900,   291.
     52.000,   252.
     52.100,   280.
     52.200,   303.
     52.300,   292.
     52.400,   313.
     52.500,   284.
     52.600,   326.
     52.700,   346.
     52.800,   343.
     52.900,   350.
     53.000,   325.
     53.100,   367.
     53.200,   340.
     53.300,   433.
     53.400,   484.
     53.500,   548.
     53.600,   648.
     53.700,   694.
     53.800,   939.
     53.900,  1108.
     54.000,  1493.
     54.100,  1731.
     54.200,  2218.
     54.300,  2473.
     54.400,  2426.
     54.500,  2150.
     54.600,  1677.
     54.700,  1288.
     54.800,   856.
     54.900,   662.
     55.000,   513.
     55.100,   442.
     55.200,   371.
     55.300,   348.
     55.400,   342.
     55.500,   257.
     55.600,   331.
     55.700,   299.
     55.800,   268.
     55.900,   249.
     56.000,   299.
     56.100,   273.
     56.200,   257.
     56.300,   268.
     56.400,   283.
     56.500,   297.
     56.600,   278.
     56.700,   266.
     56.800,   254.
     56.900,   239.
     57.000,   282.
     57.100,   263.
     57.200,   278.
     57.300,   284.
     57.400,   261.
     57.500,   297.
     57.600,   289.
     57.700,   296.
     57.800,   289.
     57.900,   296.
     58.000,   262.
     58.100,   284.
     58.200,   324.
     58.300,   340.
     58.400,   297.
     58.500,   331.
     58.600,   315.
     58.700,   319.
     58.800,   346.
     58.900,   312.
     59.000,   333.
     59.100,   330.
     59.200,   332.
     59.300,   328.
     59.400,   375.
     59.500,   326.
     59.600,   342.
     59.700,   334.
     59.800,   329.
     59.900,   368.
     60.000,   307.
     60.100,   337.
     60.200,   333.
     60.300,   330.
     60.400,   320.
     60.500,   314.
     60.600,   324.
     60.700,   290.
     60.800,   282.
     60.900,   286.
     61.000,   306.
     61.100,   296.
     61.200,   284.
     61.300,   289.
     61.400,   257.
     61.500,   233.
     61.600,   255.
     61.700,   253.
     61.800,   265.
     61.900,   214.
     62.000,   241.
     62.100,   247.
     62.200,   236.
     62.300,   248.
     62.400,   232.
     62.500,   228.
     62.600,   223.
     62.700,   214.
     62.800,   200.
     62.900,   197.
     63.000,   202.
     63.100,   198.
     63.200,   200.
     63.300,   200.
     63.400,   195.
     63.500,   184.
     63.600,   194.
     63.700,   175.
     63.800,   169.
     63.900,   193.
     64.000,   185.
     64.100,   172.
     64.200,   170.
     64.300,   185.
     64.400,   171.
     64.500,   172.
     64.600,   185.
     64.700,   156.
     64.800,   181.
     64.900,   158.
     65.000,   176.
     65.100,   171.
     65.200,   185.
     65.300,   198.
     65.400,   193.
     65.500,   178.
     65.600,   169.
     65.700,   182.
     65.800,   176.
     65.900,   164.
     66.000,   174.
     66.100,   158.
     66.200,   157.
     66.300,   180.
     66.400,   160.
     66.500,   156.
     66.600,   133.
     66.700,   175.
     66.800,   164.
     66.900,   164.
     67.000,   185.
     67.100,   167.
     67.200,   167.
     67.300,   161.
     67.400,   176.
     67.500,   165.
     67.600,   165.
     67.700,   161.
     67.800,   171.
     67.900,   139.
     68.000,   129.
     68.100,   152.
     68.200,   156.
     68.300,   142.
     68.400,   180.
     68.500,   171.
     68.600,   171.
     68.700,   155.
     68.800,   180.
     68.900,   153.
     69.000,   157.
     69.100,   154.
     69.200,   162.
     69.300,   163.
     69.400,   142.
     69.500,   157.
     69.600,   144.
     69.700,   157.
     69.800,   176.
     69.900,   179.
     70.000,   149.
     70.100,   171.
     70.200,   161.
     70.300,   148.
     70.400,   141.
     70.500,   163.
     70.600,   155.
     70.700,   142.
     70.800,   168.
     70.900,   173.
     71.000,   153.
     71.100,   175.
     71.200,   136.
     71.300,   148.
     71.400,   165.
     71.500,   163.
     71.600,   137.
     71.700,   155.
     71.800,   145.
     71.900,   169.
     72.000,   145.
     72.100,   167.
     72.200,   164.
     72.300,   163.
     72.400,   144.
     72.500,   147.
     72.600,   160.
     72.700,   135.
     72.800,   160.
     72.900,   140.
     73.000,   143.
     73.100,   152.
     73.200,   150.
     73.300,   153.
     73.400,   136.
     73.500,   158.
     73.600,   163.
     73.700,   145.
     73.800,   153.
     73.900,   145.
     74.000,   143.
     74.100,   161.
     74.200,   149.
     74.300,   148.
     74.400,   132.
     74.500,   154.
     74.600,   137.
     74.700,   121.
     74.800,   173.
     74.900,   145.
     75.000,   160.
     75.100,   149.
     75.200,   143.
     75.300,   190.
     75.400,   134.
     75.500,   168.
     75.600,   160.
     75.700,   138.
     75.800,   163.
     75.900,   157.
     76.000,   155.
     76.100,   169.
     76.200,   168.
     76.300,   158.
     76.400,   167.
     76.500,   156.
     76.600,   148.
     76.700,   178.
     76.800,   160.
     76.900,   209.
     77.000,   253.
     77.100,   329.
     77.200,   512.
     77.300,   793.
     77.400,  1096.
     77.500,  1345.
     77.600,  1196.
     77.700,   898.
     77.800,   694.
     77.900,   457.
     78.000,   347.
     78.100,   298.
     78.200,   249.
     78.300,   227.
     78.400,   224.
     78.500,   210.
     78.600,   221.
     78.700,   200.
     78.800,   200.
     78.900,   198.
     79.000,   190.
     79.100,   193.
     79.200,   211.
     79.300,   214.
     79.400,   186.
     79.500,   213.
     79.600,   198.
     79.700,   200.
     79.800,   178.
     79.900,   191.
     80.000,   192.
     80.100,   201.
     80.200,   188.
     80.300,   191.
     80.400,   207.
     80.500,   206.
     80.600,   203.
     80.700,   203.
     80.800,   183.
     80.900,   226.
     81.000,   216.
     81.100,   205.
     81.200,   215.
     81.300,   238.
     81.400,   242.
     81.500,   250.
     81.600,   236.
     81.700,   245.
     81.800,   255.
     81.900,   270.
     82.000,   295.
     82.100,   301.
     82.200,   312.
     82.300,   319.
     82.400,   348.
     82.500,   370.
     82.600,   385.
     82.700,   432.
     82.800,   458.
     82.900,   524.
     83.000,   548.
     83.100,   556.
     83.200,   585.
     83.300,   570.
     83.400,   624.
     83.500,   621.
     83.600,   604.
     83.700,   615.
     83.800,   569.
     83.900,   579.
     84.000,   554.
     84.100,   550.
     84.200,   544.
     84.300,   453.
     84.400,   466.
     84.500,   395.
     84.600,   382.
     84.700,   376.
     84.800,   363.
     84.900,   335.
     85.000,   329.
     85.100,   361.
     85.200,   270.
     85.300,   313.
     85.400,   298.
     85.500,   279.
     85.600,   336.
     85.700,   344.
     85.800,   341.
     85.900,   346.
     86.000,   344.
     86.100,   365.
     86.200,   397.
     86.300,   338.
     86.400,   373.
     86.500,   398.
     86.600,   404.
     86.700,   391.
     86.800,   375.
     86.900,   356.
     87.000,   328.
     87.100,   320.
     87.200,   273.
     87.300,   240.
     87.400,   260.
     87.500,   228.
     87.600,   212.
     87.700,   220.
     87.800,   208.
     87.900,   206.
     88.000,   174.
     88.100,   167.
     88.200,   218.
     88.300,   163.
     88.400,   162.
     88.500,   161.
     88.600,   195.
     88.700,   163.
     88.800,   181.
     88.900,   178.
     89.000,   166.
     89.100,   193.
     89.200,   168.
     89.300,   178.
     89.400,   198.
     89.500,   183.
     89.600,   153.
     89.700,   166.
     89.800,   145.
     89.900,   172.
     90.000,   161.
     90.100,   160.
     90.200,   172.
     90.300,   183.
     90.400,   164.
     90.500,   173.
     90.600,   161.
     90.700,   136.
     90.800,   159.
     90.900,   167.
     91.000,   145.
     91.100,   165.
     91.200,   159.
     91.300,   146.
     91.400,   170.
     91.500,   164.
     91.600,   148.
     91.700,   129.
     91.800,   168.
     91.900,   142.
     92.000,   141.
     92.100,   153.
     92.200,   169.
     92.300,   158.
     92.400,   161.
     92.500,   162.
     92.600,   172.
     92.700,   196.
     92.800,   159.
     92.900,   188.
     93.000,   190.
     93.100,   191.
     93.200,   213.
     93.300,   192.
     93.400,   218.
     93.500,   190.
     93.600,   190.
     93.700,   219.
     93.800,   221.
     93.900,   195.
     94.000,   189.
     94.100,   238.
     94.200,   195.
     94.300,   207.
     94.400,   199.
     94.500,   210.
     94.600,   196.
     94.700,   200.
     94.800,   167.
     94.900,   200.
     95.000,   171.
     95.100,   207.
     95.200,   186.
     95.300,   190.
     95.400,   191.
     95.500,   188.
     95.600,   180.
     95.700,   160.
     95.800,   161.
     95.900,   164.
     96.000,   171.
     96.100,   150.
     96.200,   168.
     96.300,   152.
     96.400,   188.
     96.500,   157.
     96.600,   159.
     96.700,   176.
     96.800,   162.
     96.900,   170.
     97.000,   182.
     97.100,   180.
     97.200,   162.
     97.300,   187.
     97.400,   197.
     97.500,   183.
     97.600,   188.
     97.700,   183.
     97.800,   178.
     97.900,   189.
     98.000,   183.
     98.100,   177.
     98.200,   204.
     98.300,   190.
     98.400,   189.
     98.500,   190.
     98.600,   200.
     98.700,   201.
     98.800,   185.
     98.900,   236.
     99.000,   219.
     99.100,   224.
     99.200,   212.
     99.300,   244.
     99.400,   237.
     99.500,   223.
     99.600,   234.
     99.700,   258.
     99.800,   236.
     99.900,   229.
    100.000,   261.
    100.100,   237.
    100.200,   258.
    100.300,   287.
    100.400,   272.
    100.500,   289.
    100.600,   282.
    100.700,   277.
    100.800,   280.
    100.900,   290.
    101.000,   339.
    101.100,   309.
    101.200,   312.
    101.300,   306.
    101.400,   332.
    101.500,   336.
    101.600,   330.
    101.700,   340.
    101.800,   328.
    101.900,   316.
    102.000,   317.
    102.100,   328.
    102.200,   319.
    102.300,   316.
    102.400,   309.
    102.500,   333.
    102.600,   303.
    102.700,   289.
    102.800,   306.
    102.900,   292.
    103.000,   286.
    103.100,   277.
    103.200,   267.
    103.300,   283.
    103.400,   248.
    103.500,   263.
    103.600,   285.
    103.700,   248.
    103.800,   263.
    103.900,   235.
    104.000,   230.
    104.100,   236.
    104.200,   238.
    104.300,   234.
    104.400,   209.
    104.500,   207.
    104.600,   222.
    104.700,   221.
    104.800,   222.
    104.900,   226.
    105.000,   216.
    105.100,   176.
    105.200,   178.
    105.300,   216.
    105.400,   205.
    105.500,   217.
    105.600,   215.
    105.700,   199.
    105.800,   177.
    105.900,   203.
    106.000,   223.
    106.100,   209.
    106.200,   203.
    106.300,   195.
    106.400,   170.
    106.500,   165.
    106.600,   206.
    106.700,   188.
    106.800,   201.
    106.900,   179.
    107.000,   230.
    107.100,   162.
    107.200,   182.
    107.300,   175.
    107.400,   206.
    107.500,   178.
    107.600,   185.
    107.700,   186.
    107.800,   148.
    107.900,   207.
    108.000,   157.
    108.100,   160.
    108.200,   157.
    108.300,   170.
    108.400,   178.
    108.500,   184.
    108.600,   188.
    108.700,   164.
    108.800,   173.
    108.900,   183.
    109.000,   159.
    109.100,   171.
    109.200,   176.
    109.300,   173.
    109.400,   172.
    109.500,   153.
    109.600,   167.
    109.700,   188.
    109.800,   148.
    109.900,   184.
    110.000,   142.
    110.100,   173.
    110.200,   183.
    110.300,   156.
    110.400,   148.
    110.500,   201.
    110.600,   174.
    110.700,   151.
    110.800,   149.
    110.900,   164.
    111.000,   170.
    111.100,   155.
    111.200,   157.
    111.300,   188.
    111.400,   191.
    111.500,   162.
    111.600,   162.
    111.700,   155.
    111.800,   144.
    111.900,   173.
    112.000,   164.
    112.100,   160.
    112.200,   166.
    112.300,   170.
    112.400,   190.
    112.500,   162.
    112.600,   180.
    112.700,   172.
    112.800,   164.
    112.900,   151.
    113.000,   177.
    113.100,   167.
    113.200,   152.
    113.300,   132.
    113.400,   174.
    113.500,   183.
    113.600,   134.
    113.700,   173.
    113.800,   159.
    113.900,   176.
    114.000,   167.
    114.100,   149.
    114.200,   176.
    114.300,   180.
    114.400,   164.
    114.500,   159.
    114.600,   167.
    114.700,   141.
    114.800,   158.
    114.900,   169.
    115.000,   195.
    115.100,   167.
    115.200,   198.
    115.300,   164.
    115.400,   160.
    115.500,   149.
    115.600,   177.
    115.700,   172.
    115.800,   169.
    115.900,   158.
    116.000,   185.
    116.100,   185.
    116.200,   158.
    116.300,   179.
    116.400,   171.
    116.500,   181.
    116.600,   168.
    116.700,   177.
    116.800,   169.
    116.900,   178.
    117.000,   189.
    117.100,   205.
    117.200,   187.
    117.300,   183.
    117.400,   166.
    117.500,   181.
    117.600,   165.
    117.700,   192.
    117.800,   184.
    117.900,   183.
    118.000,   198.
    118.100,   180.
    118.200,   177.
    118.300,   196.
    118.400,   178.
    118.500,   164.
    118.600,   157.
    118.700,   176.
    118.800,   150.
    118.900,   172.
    119.000,   196.
    119.100,   164.
    119.200,   178.
    119.300,   205.
    119.400,   178.
    119.500,   194.
    119.600,   184.
    119.700,   182.
    119.800,   171.
    119.900,   165.
    120.000,   172.
    120.100,   197.
    120.200,   148.
    120.300,   194.
    120.400,   175.
    120.500,   169.
    120.600,   199.
    120.700,   194.
    120.800,   170.
    120.900,   201.
    121.000,   196.
    121.100,   215.
    121.200,   192.
    121.300,   173.
    121.400,   186.
    121.500,   194.
    121.600,   197.
    121.700,   191.
    121.800,   211.
    121.900,   196.
    122.000,   210.
    122.100,   219.
    122.200,   177.
    122.300,   197.
    122.400,   205.
    122.500,   195.
    122.600,   179.
    122.700,   194.
    122.800,   188.
    122.900,   188.
    123.000,   213.
    123.100,   219.
    123.200,   190.
    123.300,   213.
    123.400,   176.
    123.500,   202.
    123.600,   203.
    123.700,   197.
    123.800,   189.
    123.900,   200.
    124.000,   190.
    124.100,   186.
    124.200,   194.
    124.300,   179.
    124.400,   180.
    124.500,   201.
    124.600,   204.
    124.700,   209.
    124.800,   201.
    124.900,   226.
    125.000,   198.
    125.100,   210.
    125.200,   209.
    125.300,   217.
    125.400,   210.
    125.500,   214.
    125.600,   202.
    125.700,   224.
    125.800,   197.
    125.900,   187.
    126.000,   222.
    126.100,   222.
    126.200,   195.
    126.300,   201.
    126.400,   229.
    126.500,   214.
    126.600,   207.
    126.700,   217.
    126.800,   225.
    126.900,   200.
    127.000,   225.
    127.100,   215.
    127.200,   200.
    127.300,   202.
    127.400,   222.
    127.500,   217.
    127.600,   225.
    127.700,   219.
    127.800,   198.
    127.900,   226.
    128.000,   209.
    128.100,   216.
    128.200,   212.
    128.300,   243.
    128.400,   238.
    128.500,   242.
    128.600,   241.
    128.700,   233.
    128.800,   212.
    128.900,   242.
    129.000,   223.
    129.100,   245.
    129.200,   230.
    129.300,   243.
    129.400,   270.
    129.500,   251.
    129.600,   227.
    129.700,   247.
    129.800,   246.
    129.900,   248.
    130.000,   246.
